date,ticker,entry,ret_time,ret_tda,ret_gated,off_tda,off_gated
2022-12-21,094170,9528.0,-0.12048698572628047,-0.09949622166246852,-0.09949622166246852,8,8
2022-12-21,112610,71100.0,-0.057665260196905765,-0.09001406469760898,-0.09001406469760898,25,25
2022-12-21,277810,33350.0,1.239880059970015,0.038980509745127456,1.239880059970015,6,40
2023-01-19,012450,76907.0,0.2966960094659783,0.2794804114059839,0.2966960094659783,31,40
2023-01-19,032830,71500.0,-0.09510489510489506,-0.06433566433566429,-0.06433566433566429,9,9
2023-01-19,058610,19200.0,0.6484375,0.28385416666666674,0.6484375,34,40
2023-01-19,214370,27820.0,0.46297627606038816,0.3299784327821711,0.46297627606038816,14,40
2023-02-20,005490,347000.0,0.1974063400576369,-0.0720461095100865,0.1974063400576369,19,40
2023-02-20,009970,65900.0,-0.03793626707132014,0.036418816388467334,-0.04400606980273136,1,36
2023-02-20,058610,18640.0,0.6523605150214593,0.32242489270386265,0.6523605150214593,14,40
2023-02-20,101490,29800.0,0.46140939597315445,0.23154362416107377,0.46140939597315445,19,40
2023-03-21,000250,57600.0,0.11111111111111116,0.21701388888888884,0.14236111111111116,28,30
2023-03-21,004370,360500.0,0.19278779472954222,0.03190013869625519,0.19278779472954222,9,40
2023-03-21,006110,72900.0,0.026063100137174278,-0.012345679012345734,0.026063100137174278,12,40
2023-03-21,009970,65400.0,0.051987767584097844,-0.03669724770642202,-0.03669724770642202,16,16
2023-03-21,082920,8523.0,0.10066877859908474,0.11251906605655293,0.10066877859908474,5,40
2023-03-21,101490,35850.0,0.3835425383542539,0.02092050209205021,0.3835425383542539,1,40
2023-03-21,114090,19890.0,-0.004022121669180478,0.008044243338360957,-0.03569632981397686,7,34
2023-03-21,140860,138600.0,0.03896103896103886,-0.029581529581529598,0.03896103896103886,1,40
2023-03-21,192820,80100.0,0.06866416978776524,0.0012484394506866447,-0.0449438202247191,5,28
2023-03-21,204270,6730.0,0.2644873699851411,0.07132243684992567,0.2644873699851411,1,40
2023-03-21,241560,41350.0,0.25755743651753327,0.026602176541717037,0.25755743651753327,5,40
2023-03-21,271560,132500.0,-0.014339622641509453,0.08000000000000007,-0.014339622641509453,30,40
2023-03-21,298020,424000.0,-0.03301886792452835,0.024764150943396235,0.024764150943396235,1,1
2023-04-18,138040,42700.0,0.00936768149882905,0.07025761124121788,0.00936768149882905,10,40
2023-04-18,192820,82900.0,0.10253317249698424,-0.07720144752714109,-0.07720144752714109,8,8
2023-04-18,267270,56300.0,0.3321492007104796,0.21669626998223812,0.3321492007104796,38,40
2023-04-18,271560,138300.0,-0.11207519884309469,0.03470715835141003,-0.0657989877078814,10,28
2023-05-18,042660,22610.0,0.8585581601061478,0.14537815126050413,0.8585581601061478,11,40
2023-05-18,082920,9381.0,0.11896386312759843,0.0,0.11896386312759843,10,40
2023-05-18,138040,44600.0,0.017937219730941756,0.03363228699551568,0.017937219730941756,1,40
2023-06-19,161580,10470.0,-0.1404011461318052,0.9579751671442216,-0.1404011461318052,17,40
2023-07-17,095340,85600.0,0.053738317757009435,0.1588785046728971,0.025700934579439227,6,39
2023-07-17,101490,59800.0,-0.21989966555183948,-0.0050167224080267525,-0.1387959866220736,1,7
2023-07-17,323280,3601.0,-0.08247708969730627,-0.16995279089141901,-0.08247708969730627,7,40
2023-08-14,058610,32400.0,-0.043209876543209846,0.32253086419753085,0.01388888888888884,18,33
2023-08-14,290650,38550.0,-0.21141374837872895,-0.025940337224383936,-0.08300907911802857,1,3
2023-09-12,039200,30650.0,-0.3500815660685155,-0.05872756933115819,-0.0636215334420881,1,4
2023-09-12,290650,37350.0,-0.07095046854082998,-0.07496653279785814,-0.07496653279785814,11,11
2023-09-12,326030,87000.0,0.010344827586206806,-0.01839080459770115,-0.01839080459770115,14,14
2023-10-17,039030,156100.0,-0.08199871877001919,0.024983984625240208,-0.08199871877001919,17,40
2023-10-17,204270,10580.0,0.3166351606805293,-0.051984877126654117,0.3166351606805293,2,40
2023-10-17,241710,35150.0,0.1095305832147937,0.021337126600284417,0.1095305832147937,9,40
2023-10-17,267260,75700.0,0.05812417437252315,0.05812417437252315,0.05812417437252315,40,40
2023-10-17,403870,34350.0,0.289665211062591,-0.05094614264919939,0.289665211062591,2,40
2023-11-14,166090,50500.0,0.05148514851485153,-0.012871287128712883,-0.012871287128712883,2,2
2023-11-14,196170,67000.0,0.3955223880597014,0.10000000000000009,0.3955223880597014,7,40
2023-11-14,214150,38050.0,-0.06438896189224708,-0.06438896189224708,-0.06438896189224708,40,40
2023-11-14,298040,190200.0,-0.045215562565720346,-0.045215562565720346,-0.045215562565720346,40,40
2023-12-12,042700,58900.0,0.3480475382003396,-0.001697792869269965,-0.001697792869269965,19,19
2023-12-12,138040,58400.0,0.2191780821917808,-0.015410958904109595,0.2191780821917808,5,40
2023-12-12,175330,10630.0,0.13828786453433684,0.13828786453433684,0.13828786453433684,40,40
2023-12-12,214150,37850.0,-0.249669749009247,-0.08058124174372527,-0.08058124174372527,25,25
2023-12-12,326030,90500.0,-0.053038674033149213,0.06850828729281777,-0.0011049723756906271,19,28
2024-01-12,039030,156800.0,0.14987244897959173,0.23788265306122458,0.14987244897959173,6,40
2024-01-12,084370,42500.0,-0.15647058823529414,-0.09176470588235297,-0.09176470588235297,32,32
2024-01-12,138040,59400.0,0.404040404040404,0.006734006734006703,0.404040404040404,4,40
2024-01-12,175330,10690.0,0.24883068288119747,0.1655753040224508,0.24883068288119747,23,40
2024-01-12,195940,43100.0,-0.17053364269141535,0.019721577726218076,-0.17053364269141535,2,40
2024-01-12,280360,132400.0,-0.058157099697885184,-0.04909365558912382,-0.04909365558912382,7,7
2024-02-13,042700,79400.0,0.885390428211587,0.19269521410579338,0.885390428211587,17,40
2024-02-13,050890,6320.0,-0.04272151898734178,0.009493670886076,-0.04113924050632911,7,11
2024-02-13,196170,84500.0,1.0603550295857986,1.294674556213018,1.0603550295857986,14,40
2024-03-13,009420,39250.0,-0.13885350318471334,-0.028025477707006363,-0.15923566878980888,11,16
2024-04-11,272210,17020.0,0.07403055229142175,0.11927144535840184,0.07403055229142175,17,40
2024-05-13,064760,120200.0,0.14392678868552422,-0.005823627287853572,-0.005823627287853572,1,1
2024-05-13,294870,18000.0,-0.02777777777777779,-0.022222222222222254,-0.022222222222222254,38,38
2024-06-12,001040,132500.0,-0.12754716981132075,-0.049056603773584895,-0.049056603773584895,7,7
2024-06-12,073240,6840.0,-0.3355263157894737,-0.08187134502923976,-0.08187134502923976,21,21
2024-06-12,079550,172300.0,0.15380150899593725,0.20429483459082998,0.15380150899593725,7,40
2024-06-12,086790,60800.0,-0.014802631578947345,-0.014802631578947345,-0.014802631578947345,40,40
2024-06-12,402340,90300.0,-0.20155038759689925,0.1406423034330011,-0.04761904761904767,17,35
2024-07-10,006260,159800.0,-0.3710888610763454,-0.3410513141426783,-0.3410513141426783,17,17
2024-07-10,071320,48450.0,0.056759545923632526,-0.01754385964912286,-0.031991744066047434,1,4
2024-07-10,086790,62400.0,0.009615384615384581,0.0032051282051281937,0.009615384615384581,39,40
2024-07-10,103140,68300.0,-0.06442166910688141,0.026354319180087904,-0.06442166910688141,3,40
2024-07-10,237690,97000.0,0.020618556701030855,-0.05154639175257736,-0.05154639175257736,7,7
2024-09-05,042660,32100.0,0.16978193146417442,-0.07320872274143297,-0.07320872274143297,1,1
2024-09-05,161890,70900.0,-0.14527503526093088,0.028208744710860323,-0.04795486600846266,8,31
2024-09-05,192400,24700.0,-0.05668016194331982,-0.006072874493927127,-0.05668016194331982,2,40
2024-09-05,214150,51000.0,-0.05882352941176472,0.084313725490196,-0.05882352941176472,16,40
2024-10-11,001720,83600.0,-0.10765550239234445,-0.00837320574162681,-0.037081339712918715,1,16
2024-10-11,005830,113300.0,-0.07855251544571928,0.0026478375992939895,-0.029126213592232997,7,9
2024-10-11,039200,40500.0,-0.44074074074074077,0.03333333333333344,-0.07160493827160497,2,7
2024-10-11,055550,57100.0,-0.12434325744308228,0.017513134851138368,0.005253940455341555,1,3
2024-10-11,082740,14480.0,-0.01933701657458564,0.07527624309392267,-0.01933701657458564,22,40
2024-10-11,087010,76200.0,0.08136482939632539,0.49081364829396334,0.08136482939632539,21,40
2024-10-11,105560,92500.0,-0.09621621621621623,0.037837837837837895,-0.08216216216216221,1,39
2024-10-11,161890,69700.0,-0.2783357245337159,-0.031563845050215256,-0.031563845050215256,11,11
2024-10-11,192400,23500.0,-0.04255319148936165,-0.025531914893617058,-0.04255319148936165,2,40
2024-10-11,259960,329000.0,-0.06382978723404253,0.05319148936170204,-0.06382978723404253,11,40
2024-10-11,267260,310000.0,0.11290322580645151,0.0370967741935484,-0.016129032258064502,1,3
2024-11-08,003230,576000.0,0.25,-0.09895833333333337,-0.09895833333333337,13,13
2024-11-08,003570,26300.0,-0.2395437262357415,-0.2726235741444867,-0.2726235741444867,31,31
2024-11-08,009540,194000.0,0.21907216494845372,0.09278350515463907,-0.046391752577319534,14,20
2024-11-08,014620,14900.0,0.6845637583892616,0.03154362416107381,0.6845637583892616,5,40
2024-11-08,055550,56100.0,-0.1292335115864528,-0.1292335115864528,-0.1292335115864528,34,34
2024-11-08,077970,20400.0,-0.004901960784313708,0.05392156862745101,-0.17156862745098034,1,22
2024-11-08,082740,15190.0,0.41869651086240944,0.02501645819618159,0.41869651086240944,2,40
2024-11-08,105560,91200.0,-0.06688596491228072,0.06140350877192979,-0.06907894736842102,15,19
2024-11-08,195940,47700.0,-0.20545073375262057,-0.20545073375262057,-0.20545073375262057,40,40
2024-11-08,267260,367000.0,0.09400544959128054,0.09400544959128054,0.09400544959128054,40,40
2024-11-08,329180,212000.0,0.429245283018868,-0.047169811320754707,0.429245283018868,3,40
2024-12-06,012630,11200.0,0.14375000000000004,0.09107142857142847,0.14375000000000004,12,40
2024-12-06,016360,46850.0,0.0010672358591248265,-0.005336179295624355,0.0010672358591248265,35,40
2024-12-06,032830,101800.0,-0.13163064833005889,-0.027504911591355596,-0.027504911591355596,1,1
2024-12-06,267260,345000.0,0.12028985507246381,0.12028985507246381,0.12028985507246381,40,40
2024-12-06,329180,202500.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,40,40
2024-12-06,347700,3865.0,0.5446313065976713,0.3350582147477361,0.5446313065976713,4,40
2025-01-08,006280,167000.0,-0.244311377245509,-0.22155688622754488,-0.22155688622754488,37,37
2025-01-08,012450,373202.0,0.7704540704497833,0.11214034222753355,0.7704540704497833,17,40
2025-01-08,012630,12440.0,0.13826366559485526,0.025723472668810254,0.13826366559485526,16,40
2025-01-08,138040,104000.0,0.12884615384615383,0.004807692307692291,0.12884615384615383,2,40
2025-01-08,138930,10370.0,0.0077145612343298975,0.11571841851494691,0.0077145612343298975,24,40
2025-01-08,141080,122600.0,-0.14763458401305052,-0.03588907014681897,-0.14763458401305052,4,40
2025-01-08,326030,117000.0,-0.09487179487179487,-0.02564102564102566,-0.09487179487179487,28,40
2025-02-11,000100,136800.0,-0.23026315789473684,-0.0650584795321637,-0.10453216374269003,1,8
2025-02-11,012630,12810.0,0.2177985948477752,-0.004683840749414525,0.2177985948477752,1,40
2025-02-11,017800,55100.0,0.019963702359346636,0.019963702359346636,0.019963702359346636,40,40
2025-02-11,018670,228000.0,0.03947368421052633,0.06798245614035081,0.03947368421052633,6,40
2025-02-11,138040,112200.0,0.00891265597147961,0.04991087344028511,0.00891265597147961,5,40
2025-02-11,140860,230500.0,-0.1544468546637744,-0.12147505422993488,-0.12147505422993488,26,26
2025-02-11,141080,118500.0,-0.16202531645569618,-0.23037974683544304,-0.23037974683544304,38,38
2025-02-11,214450,285000.0,0.19999999999999996,0.015789473684210575,0.19999999999999996,4,40
2025-02-11,271560,105400.0,0.09677419354838701,0.024667931688804545,0.09677419354838701,1,40
2025-02-11,298040,493000.0,-0.14807302231237318,0.014198782961460488,-0.11460446247464506,2,14
2025-02-11,326030,127000.0,-0.20551181102362204,-0.10236220472440949,-0.20551181102362204,8,40
2025-02-11,388720,47450.0,0.6522655426765016,0.13804004214963128,0.6522655426765016,4,40
2025-03-12,035420,217500.0,-0.12643678160919536,-0.12643678160919536,-0.12643678160919536,40,40
2025-03-12,071970,28550.0,0.30998248686514884,-0.0735551663747811,-0.0735551663747811,10,10
2025-03-12,267270,75000.0,-0.03733333333333333,-0.01733333333333331,-0.07999999999999996,3,6
2025-04-09,017960,18200.0,0.19505494505494503,0.06593406593406592,0.19505494505494503,3,40
2025-04-09,087010,119400.0,0.6306532663316582,0.44974874371859297,0.6306532663316582,12,40
2025-05-12,000150,362500.0,0.6993103448275861,0.6993103448275861,0.6993103448275861,40,40
2025-05-12,050890,7300.0,-0.020547945205479423,-0.020547945205479423,-0.020547945205479423,40,40
2025-05-12,108490,36128.0,0.9542183348095661,0.4016275465013286,0.9542183348095661,9,40
2025-06-11,042660,79600.0,0.4459798994974875,0.4597989949748744,0.4459798994974875,36,40
2025-06-11,095610,24450.0,-0.002044989775051076,-0.020449897750511203,-0.002044989775051076,2,40
2025-06-11,101490,39250.0,0.30955414012738847,0.30955414012738847,0.30955414012738847,40,40
2025-06-11,319400,4220.0,0.19668246445497628,0.24644549763033186,0.19668246445497628,13,40
2025-06-11,437730,13860.0,-0.11976911976911975,-0.11976911976911975,-0.11976911976911975,40,40
2025-07-09,087010,193200.0,0.5812629399585922,0.5087991718426501,0.5812629399585922,19,40
2025-08-06,226950,51000.0,0.8254901960784313,0.696078431372549,0.8254901960784313,25,40
2025-09-04,115180,12880.0,0.5799689440993789,0.46739130434782616,0.5799689440993789,20,40
2025-10-02,003230,1491000.0,-0.1220657276995305,-0.08718980549966471,-0.08718980549966471,17,17
2025-10-02,003540,26750.0,0.04485981308411224,0.11588785046728978,0.0037383177570093906,17,30
2025-10-02,322000,47050.0,0.13708820403825728,0.03931987247608926,0.13708820403825728,7,40
2025-11-06,030530,28600.0,0.5279720279720279,0.2430069930069929,0.5279720279720279,33,40
2025-11-06,039030,264000.0,0.2007575757575757,0.0,0.2007575757575757,1,40
2025-11-06,218410,32200.0,0.18012422360248448,-0.009316770186335366,0.18012422360248448,26,40
2025-12-04,034020,79600.0,0.18592964824120606,-0.018844221105527637,-0.03643216080402012,1,2
2025-12-04,039030,274500.0,0.4426229508196722,0.03460837887067392,0.4426229508196722,1,40
2025-12-04,278470,248500.0,0.1046277665995976,0.030181086519114775,-0.006036217303822977,9,10
2026-01-06,084370,94500.0,0.5195767195767196,-0.19047619047619047,-0.19047619047619047,12,12
2026-02-03,067310,36000.0,-0.1694444444444444,-0.043055555555555514,-0.19027777777777777,6,34
2026-02-03,084370,103000.0,0.18932038834951448,0.30194174757281544,0.18932038834951448,15,40
2026-02-03,089970,29900.0,0.37792642140468224,0.4364548494983278,0.37792642140468224,13,40
2026-02-03,222800,61000.0,-0.049180327868852514,-0.14754098360655743,-0.1885245901639344,2,35
2026-02-03,290650,89000.0,-0.26629213483146064,0.03483146067415732,-0.2078651685393258,1,36
2026-03-09,067310,34150.0,0.28843338213762815,0.030746705710102518,-0.14641288433382138,12,14
2026-03-09,115180,48100.0,-0.28898128898128894,-0.20893970893970892,-0.17567567567567566,15,16
2026-03-09,353200,64400.0,0.9627329192546583,0.020186335403726607,0.9627329192546583,1,40
